projectname,package,top_package,comment,classification
Poi,Poi,Poi,'/*      * Apply a custom filter     *     * <p>     * A custom AutoFilter specifies an operator and a value.     * There can be at most two customFilters specified, and in that case the parent element     * specifies whether the two conditions are joined by \'and\' or \'or\'. For any cells whose     * values do not meet the specified criteria, the corresponding rows shall be hidden from     * view when the filter is applied.     * </p>     *     * <p>     * Example:     * <blockquote><pre>     *  AutoFilter filter = sheet.setAutoFilter(CellRangeAddress.valueOf(\"A1:F200\"));     *  filter.applyFilter(0, FilterOperator.GreaterThanOrEqual\", \"0.2\");     *  filter.applyFilter(1, FilterOperator.LessThanOrEqual\"\", \"0.5\");     * </pre></blockquote>     * </p>     *     * @param columnIndex 0-based column index     * @param operator the operator to apply     * @param criteria top or bottom value used in the filter criteria.     *     * TODO YK: think how to combine AutoFilter with with DataValidationConstraint, they are really close relatives     * void applyFilter(int columnIndex, FilterOperator operator, String criteria);      */',DESIGN
Poi,Poi,Poi,'//  TODO - this data seems to require two extra bytes padding. not sure where original file is.   it\'s not bug 38607 attachment 17639 ',DEFECT
Poi,Poi,Poi,'//  FIXME: this function is a self-fulfilling prophecy: this test will always pass as long ',TEST
Poi,Poi,Poi,'// FIXME: XSSFCell and HSSFCell expose different interfaces. getErrorCellString would be helpful here ',DESIGN
Poi,Poi,Poi,'/*         * Exponent sign handling is complex.        *        * In DecimalFormat, you never put the sign in the format, and the sign only        * comes out of the format if it is negative.        *        * In Excel, you always say whether to always show the sign (\"e+\") or only        * show negative signs (\"e-\").        *        * Also in Excel, where you put the sign in the format is NOT where it comes        * out in the result.  In the format, the sign goes with the \"e\"; in the        * output it goes with the exponent value.  That is, if you say \"#e-|#\" you        * get \"1e|-5\", not \"1e-|5\". This makes sense I suppose, but it complicates        * things.        *        * Finally, everything else in this formatting code assumes that the base of        * the result is the original format, and that starting from that situation,        * the indexes of the original special characters can be used to place the new        * characters.  As just described, this is not true for the exponent\'s sign.        * <p>        * So here is how we handle it:        *        * (1) When parsing the format, remove the sign from after the \'e\' and put it        * before the first digit of the exponent (where it will be shown).        *        * (2) Determine the result\'s sign.        *        * (3) If it\'s missing, put the sign into the output to keep the result        * lined up with the output. (In the result, \"after the \'e\'\" and \"before the        * first digit\" are the same because the result has no extra chars to be in        * the way.)        *        * (4) In the output, remove the sign if it should not be shown (\"e-\" was used        * and the sign is negative) or set it to the correct value.         */',DESIGN
Poi,Poi,Poi,'//  FIXME: forgot to reassign!  cols = sheet1.getCTWorksheet().getColsArray(0); ',DESIGN
Poi,Poi,Poi,'//  ExpPtg is used for array formulas and shared formulas.   it is currently unsupported, and may not even get implemented here ',DESIGN
Poi,Poi,Poi,'/*      * To avoid accident changes to the template, you should be able     *  to create a SXSSFWorkbook from a read-only XSSF one, then     *  change + save that (only). See bug #60010     * TODO Fix this to work!      */',DEFECT
Poi,Poi,Poi,'//  It\'s a special formula condition.   TODO: Check whether the condition cell contains a formula and return #VALUE! if it doesn\'t. ',DESIGN
Poi,Poi,Poi,'//  TODO - would be nice to remove this ',DESIGN
Poi,Poi,Poi,'//  This override is used only in order to test failing for HSSF. Please remove method after code is fixed on hssf,    so that original method from BaseTestSheetShiftColumns can be executed.  ',DESIGN
Poi,Poi,Poi,'//  int, not short ... :( ',DESIGN
Poi,Poi,Poi,'//  TODO - add getFormat() to interface PictureData and genericise wb.getAllPictures() ',DESIGN
Poi,Poi,Poi,'//  TODO - remove \'ve == null\' condition once AreaEval is fixed ',DESIGN
Poi,Poi,Poi,'//  TODO - remove this method ',DESIGN
Poi,Poi,Poi,'//  POI uses UnknownPtg when the encoded Ptg array seems to be corrupted.   This seems to occur in very rare cases (e.g. unused name formulas in bug 44774, attachment 21790)   In any case, formulas are re-parsed before execution, so UnknownPtg should not get here ',DESIGN
Poi,Poi,Poi,'//  Hack the FAT so that it goes 0->1->2->0 ',DESIGN
Poi,Poi,Poi,'//  TODO - shouldn\'t BlankEval.INSTANCE be used always instead of null?   null seems to occur when the blank cell is part of an area ref (but not reliably) ',DESIGN
Poi,Poi,Poi,'//  TODO Is CommonCrawl 265 = 0x109 the one above or below? ',IMPLEMENTATION
Poi,Poi,Poi,'// TODO, read byte to figure out the type of error ',DESIGN
Poi,Poi,Poi,'//  TODO: handle PaintStyle ',IMPLEMENTATION
Poi,Poi,Poi,'//  this already failed! Hex2Dec did not correctly handle RefEval ',DEFECT
Poi,Poi,Poi,'// TODO column styles are not yet supported by XSSF ',IMPLEMENTATION
Poi,Poi,Poi,'//  TODO Add support for removing these kinds of nested runs,    which aren\'t on the CTP -> R array, but CTP -> XXX -> R array ',IMPLEMENTATION
Poi,Poi,Poi,'//  Oh dear, something has gone wrong... ',DESIGN
Poi,Poi,Poi,'//  not implemented ... also not in the specs ',IMPLEMENTATION
Poi,Poi,Poi,'//  fix header size, sometimes this is invalid ',DESIGN
Poi,Poi,Poi,'//  TODO How best to warn of a short read? ',DESIGN
Poi,Poi,Poi,'/*  * This class is a friendly wrapper on top of the more scary HSLFSlideShow. * * TODO: - figure out how to match notes to their correct sheet (will involve * understanding DocSlideList and DocNotesList) - handle Slide creation cleaner  */',DESIGN
Poi,Poi,Poi,'//  TODO - no idea if this is right ',DESIGN
Poi,Poi,Poi,'//  TODO: convert the data to the cell format ',IMPLEMENTATION
Poi,Poi,Poi,'//  TODO - when does this occur? ',DESIGN
Poi,Poi,Poi,'/*     * To ensure we can create a file >2gb in size, as well as to    *  extend existing files past the 2gb boundary.    *    * Note that to run this test, you will require 2.5+gb of free    *  space on your TMP/TEMP partition/disk    *    * Note that to run this test, you need to be able to mmap 2.5+gb    *  files, which may need bigger kernel.shmmax and vm.max_map_count    *  settings on Linux.    *    * TODO Fix this to work...     */',DESIGN
Poi,Poi,Poi,'//  This bug is currently open. This test will fail with \"expected error not thrown\" when the bug has been fixed.   When this happens, change this from @Test(expected=...) to @Test ',DEFECT
Poi,Poi,Poi,'// FIXME: change to protected if/when SXSSFHyperlink class is created ',DESIGN
Poi,Poi,Poi,'/*  *\tTest to see if Range.replaceText() works even if the Range contains a *\tCharacterRun that uses Unicode characters. * * TODO - re-enable me when unicode paragraph stuff is fixed!  */',DESIGN
Poi,Poi,Poi,'/*  * Represents autofiltering for the specified worksheet. * * <p> * Filtering data is a quick and easy way to find and work with a subset of data in a range of cells or table. * For example, you can filter to see only the values that you specify, filter to see the top or bottom values, * or filter to quickly see duplicate values. * </p> * * TODO YK: For now (Aug 2010) POI only supports setting a basic autofilter on a range of cells. * In future, when we support more auto-filter functions like custom criteria, sort, etc. we will add * corresponding methods to this interface.  */',DESIGN
Poi,Poi,Poi,'//  FIXME: remove try, catch, and testPassesNow, skipTest when test passes ',TEST
Poi,Poi,Poi,'/*  FIXME copied from {@link org.apache.poi.ss.TestWorkbookFactory}  */',DESIGN
Poi,Poi,Poi,'//  TODO - check contents ',IMPLEMENTATION
Poi,Poi,Poi,'/*  * This handles reading and writing a stream within a *  {@link POIFSFileSystem}. It can supply an iterator *  to read blocks, and way to write out to existing and *  new blocks. * Most users will want a higher level version of this,  *  which deals with properties to track which stream *  this is. * This only works on big block streams, it doesn\'t *  handle small block ones. * This uses the new NIO code *  * TODO Implement a streaming write method, and append  */',DESIGN
Poi,Poi,Poi,'//  FIXME: Move these constants into an enum ',DESIGN
Poi,Poi,Poi,'// FIXME: should be false, no need to create rows where src is only to copy them to dest ',DESIGN
Poi,Poi,Poi,'//  TODO add support for TargetMode.EXTERNAL relations. ',IMPLEMENTATION
Poi,Poi,Poi,'//  TODO - DOLLAR() function impl is NQR   result should be StringEval, with leading \'$\' and thousands separators ',DESIGN
Poi,Poi,Poi,'/* \t * Sets the URL of the link\t * TODO: Figure out if we should always set both\t  */',DESIGN
Poi,Poi,Poi,'//  FIXME: this class implements a lot of path joining and splitting logic that   is already implemented in java.nio.file.Path.   This class should heavily leverage Java library code to reduce the number of lines of code that POI has to maintain and test ',DESIGN
Poi,Poi,Poi,'//  The directory lacks a name! ',DESIGN
Poi,Poi,Poi,'// don\'t really need this. spec is confusing regarding this  sprm ',DESIGN
Poi,Poi,Poi,'//  TODO - Current examples(3) from junits only have zero length username.  ',DESIGN
Poi,Poi,Poi,'//  TODO: handle relative coordinates ',IMPLEMENTATION
Poi,Poi,Poi,'//  TODO .xls version available too, add HSSF support then check  ',IMPLEMENTATION
Poi,Poi,Poi,'//  TODO calculation of tint might be incorrect ',IMPLEMENTATION
Poi,Poi,Poi,'//  Dummy implementation - not used! ',IMPLEMENTATION
Poi,Poi,Poi,'//  not sure why this is only 2 bytes, but it is... go figure ',DESIGN
Poi,Poi,Poi,'//  TODO Implement the rest of this, see bug #57184 ',IMPLEMENTATION
Poi,Poi,Poi,'//  TODO - what about NameX ? ',DESIGN
Poi,Poi,Poi,'// TODO: implement this ',IMPLEMENTATION
Poi,Poi,Poi,'//  TODO - make writing possible ',DESIGN
Poi,Poi,Poi,'//  FIXME: Array Formula set with Sheet.setArrayFormula() instead of cell.setFormula() ',DESIGN
Poi,Poi,Poi,'//  TODO: check for XXE ',IMPLEMENTATION
Poi,Poi,Poi,'//  TODO Add support for Even/Odd headings and footers ',IMPLEMENTATION
Poi,Poi,Poi,'//  FIXME: _sheetName may be null, depending on the entry point.   Perhaps it would be better to declare _sheetName is never null, using an empty string to represent a 2D reference. ',DESIGN
Poi,Poi,Poi,'//  TODO - no Random - tests should be completely deterministic ',TEST
Poi,Poi,Poi,'//  FIXME: may want to defer to the TempFile with a persistent file creation strategy to the test output dir ',DESIGN
Poi,Poi,Poi,'//  TODO Figure out if we\'re in 1900 or 1904   EXCEL functions round up nearly a half second (probably to prevent floating point ',DESIGN
