@relation comments
@attribute projectname string
@attribute package string
@attribute top_package string
@attribute comment string
@data
'Maven','Maven','Maven','//  TODO could we use a map? Maybe if the parent did that for components too, as this is too vulnerable to '
'Maven','Maven','Maven','//  TODO current policy is to retain the original version - is this correct, do we need strategies or is that handled elsewhere? '
'Maven','Maven','Maven','//  TODO The configuration for the lifecycle needs to be externalized so that I can use the annotations properly for the   wiring and reference and external source for the lifecycle configuration. '
'Maven','Maven','Maven','//  TODO a similar test should be created to test the dependency management (basically all usages   of DefaultModelBuilder.getCache() are affected by MNG-6530 '
'Maven','Maven','Maven',"//  TODO shouldn't the versions be merged across relocations? "
'Maven','Maven','Maven','//  TODO this should not need to be handed off... '
'Maven','Maven','Maven','//  note this will not be hit for Maven 1.x project.xml as it is an incompatible schema '
'Maven','Maven','Maven',"//  TODO push all common bits back to plexus cli and prepare for transition to Guice. We don't need 50 ways to make CLIs "
'Maven','Maven','Maven','//  ------------------------------------------------------------------------   Metadata Resolution Exceptions: ArtifactResolutionExceptions   ------------------------------------------------------------------------ '
'Maven','Maven','Maven','// TODO why is this using the context '
'Maven','Maven','Maven',"//  TODO !![jc; 28-jul-2005] check this; if we're using '-r' and there are aggregator tasks, this will result in weirdness. "
'Maven','Maven','Maven',"//  Validate versions aren't inherited when using parent ranges the same way as when read externally. "
'Maven','Maven','Maven','//  TODO need to externalize CliRequest '
'Maven','Maven','Maven','//    We should get a whole slew of dependencies resolving this artifact transitively '
'Maven','Maven','Maven','//  NOTE: We SHOULD NOT be inheriting status, since this is an assessment of the POM quality.   NOTE: We SHOULD NOT be inheriting relocation, since this relates to a single POM '
'Maven','Maven','Maven','//  TODO could be more efficient by sorting the list and then moving along the restrictions in order? '
'Maven','Maven','Maven','//  set the recommended version   TODO maybe its better to just pass the range through to retrieval and use a   transformation? '
'Maven','Maven','Maven',"//    There are too many ConfigurationProcessors so we don't know which one to run so report the error.   "
'Maven','Maven','Maven','//  1.any < 1.1 ? '
'Maven','Maven','Maven','/*  * Exception that occurs when an artifact file is used, but has not been resolved. * * @author <a href="mailto:brett@apache.org">Brett Porter</a> * TODO it may be better for artifact.getFile() to throw it - perhaps it is a runtime exception?  */'
'Maven','Maven','Maven','//  TODO log message or throw exception? '
'Maven','Maven','Maven','/*      * NOTE: This exists merely for backward-compat with legacy-style lifecycle definitions and allows configuration     * injection to work instead of failing.      */'
'Maven','Maven','Maven','//  This class needs to stick around because it was exposed the the remote resources plugin started using it instead of   getting the repositories from the project. '
'Maven','Maven','Maven','//  Maven 2.x quirk: an artifact always points at the local repo, regardless whether resolved or not '
'Maven','Maven','Maven','//  TODO Optimize; or maybe just rewrite the whole way aggregating mojos are being run. '
'Maven','Maven','Maven','/*              * NOTE: getId() was added in 3.x and is as such not implemented by plugins compiled against 2.x APIs.              */'
'Maven','Maven','Maven',"//  TODO don't catch exception "
'Maven','Maven','Maven','//  TODO use settings? '
'Maven','Maven','Maven','/*      * TODO: Whether duplicates should be removed looks like an option for the generated merger.      */'
'Maven','Maven','Maven','// TODO These two tests display a lack of symmetry with respect to the input which is a free form string and the        mojo descriptor which comes back. All the free form parsing needs to be done somewhere else, this is        really the function of the CLI, and then the pre-processing of that output still needs to be fed into        a hinting process which helps flesh out the full specification of the plugin. The plugin manager should        only deal in concrete terms -- all version finding mumbo jumbo is a customization to base functionality        the plugin manager provides. '
'Maven','Maven','Maven','// TODO this will be the basis of the customizable lifecycle execution so need to figure this out quickly. '
'Maven','Maven','Maven','//  TODO Use the following two instead of manageArtifact   TODO Remove ResolutionListenerDM interface '
'Maven','Maven','Maven',"//  We have collected all the problems so let's mimic the way the old code worked and just blow up right here.   That's right lets just let it rip right here and send a big incomprehensible blob of text at unsuspecting   users. Bad dog!"
'Maven','Maven','Maven','//  note: see MNG-3454. This causes a problem, but fixing it may break more.'
'Maven','Maven','Maven',"//  FIXME: This is hacky. What if module directory doesn't match artifactid, and parent   is coming from the repository?? "
'Maven','Maven','Maven','//  NOTE: DuplicateArtifactAttachmentException is currently unchecked, so be careful removing this try/catch!   This is necessary to avoid creating compatibility problems for existing plugins that use   MavenProjectHelper.attachArtifact(..). '
'Maven','Maven','Maven','/*  * Describes a version transformation during artifact resolution. * * @author <a href="mailto:brett@apache.org">Brett Porter</a> * TODO try and refactor to remove abstract main.methods - not particular happy about current design  */'
'Maven','Maven','Maven','/*      * @return the required dependencies in a specified scope     * TODO the name is not intelligible      */'
'Maven','Maven','Maven',"//  TODO shouldn't need to double up on this work, only done for simplicity of handling   recommended "
'Maven','Maven','Maven','//    Trying to give loggers back is a bad idea. Ceki said so :-)   notice to self: what was this method supposed to do?   '
'Maven','Maven','Maven','//  TODO Kristian wonders if this class really is necessary and if it overlaps other concepts. '
'Maven','Maven','Maven','//  TODO might be better to have source.retrieve() throw a specific exception for this   situation '
'Maven','Maven','Maven','//  This is really a wagon TransferFailedException so something went wrong after we successfully   retrieved the metadata. '
'Maven','Maven','Maven','/*  * Filter to exclude from a list of artifact patterns. * * @author <a href="mailto:brett@apache.org">Brett Porter</a> * TODO I think this is equiv. to exclusion set filter in maven-core  */'
'Maven','Maven','Maven',"//  TODO this is only to provide a project for plugins that don't need a project to execute but need some   of the values from a MavenProject. Ideally this should be something internal and nothing outside Maven "
'Maven','Maven','Maven','//  TODO why MVN adds dot /./ in paths??? '
'Maven','Maven','Maven','//  TODO introducing a space here...not sure what else to do but collapse whitespace '
'Maven','Maven','Maven','//  igorf: Way too many declared exceptions!'
'Maven','Maven','Maven','/*  * Describes repository directory metadata. * * @author <a href="mailto:brett@apache.org">Brett Porter</a> * TODO not happy about the store method - they use "this"  */'
'Maven','Maven','Maven','//  TODO We currently cannot tell which <dependencyManagement> section contained the management        information. When the resolver provides this information, these log messages should be updated        to contain it. '
